familyId,family,reason,shopCode,name,status,reviewReason,detectedFamily,neighborTarget,neighborShare,confidence,evidence
body_locks_handles_glass_partial,Body locks/handles/glass mechanisms with partial context,active_analogs_conflict_or_no_destination,КР-00100,Замок внутренний 2105 (механизм),MANUAL_REVIEW,no_candidate,other,,0.6552,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КР-00123,Кронштейн приёмной трубы 2108,BLOCKED_CONFLICT,close_candidates,other,,0.2209,0.84,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:4:useful_tokens
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КР-00134,Кронштейн троса газа 2112,BLOCKED_CONFLICT,close_candidates,other,,0.2097,0.84,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:4:useful_tokens
chassis_mounts_supports_partial,Chassis mounts/supports with partial context,potentially_automatable_future_context_rules,КР-00135,Чашка зад. стоек 2110,MANUAL_REVIEW,no_candidate,other,,0.2857,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
chassis_mounts_supports_partial,Chassis mounts/supports with partial context,potentially_automatable_future_context_rules,КР-00139,Упор замка 2108 (эластичн.),MANUAL_REVIEW,no_candidate,other,,0.6667,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
cleaning_wiper_unmapped,Cleaning/wiper accessories without stable target,active_analogs_conflict_or_no_destination,КР-00143,Крышка бачка омывателя 2108,MANUAL_REVIEW,no_candidate,caps_plugs,,0.4194,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КР-00146,Кронштейн троса газа 21082,BLOCKED_CONFLICT,close_candidates,other,,0.2097,0.84,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:4:useful_tokens
body_locks_handles_glass_partial,Body locks/handles/glass mechanisms with partial context,active_analogs_conflict_or_no_destination,КР-00160,Замки в сборе 2102,MANUAL_REVIEW,no_candidate,other,,0.4348,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,КР-00165,Крышка регулировки сиденья 2108,MANUAL_REVIEW,no_candidate,caps_plugs,,0.25,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,КР-00175,Жаровня 2101-07,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
body_or_interior_small_parts,Small body/interior parts with weak context,active_analogs_conflict_or_no_destination,КР-00178,Планка подвесного ВАЗ,MANUAL_REVIEW,no_candidate,other,,0.2667,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_locks_handles_glass_partial,Body locks/handles/glass mechanisms with partial context,active_analogs_conflict_or_no_destination,КР-00192,Замок задний 2109 в сборе,MANUAL_REVIEW,no_candidate,other,,0.6182,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,КР-00210,Набор тросов 01-07 регулировки,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_locks_handles_glass_partial,Body locks/handles/glass mechanisms with partial context,active_analogs_conflict_or_no_destination,КР-00214,Направляющие боковых стёкол 2106-2105,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
repair_kits_without_system,Repair kits without destination system,name_lacks_destination_context,КР-00217,Ремкомплект заднего замка 2108,MANUAL_REVIEW,no_candidate,other,,0.6111,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_locks_handles_glass_partial,Body locks/handles/glass mechanisms with partial context,active_analogs_conflict_or_no_destination,КР-00223,Подкладки под крючок 2108,MANUAL_REVIEW,no_candidate,other,,0.7368,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
cleaning_wiper_unmapped,Cleaning/wiper accessories without stable target,active_analogs_conflict_or_no_destination,КР-00233,Кронштейн бачка омывателя 2108,BLOCKED_CONFLICT,negative_evidence,other,,0.1884,0.82,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:4:useful_tokens
repair_kits_without_system,Repair kits without destination system,name_lacks_destination_context,КР-00266,Ремкомплект гребенок сиденья 2101-07 (1 ш,MANUAL_REVIEW,no_candidate,seat_parts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,КР-00313,Заглушка ручки сиденья 2108,MANUAL_REVIEW,no_candidate,caps_plugs,,0.619,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,КР-00314,Защелка заднего сиденья 2108,MANUAL_REVIEW,no_candidate,seat_parts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,КР-00318,Облицовка сиденья 2101-07,MANUAL_REVIEW,no_candidate,seat_parts,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,КР-00330,Комплект задней обшивки 2108,MANUAL_REVIEW,no_candidate,other,,0.625,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,КР-00331,Комплект задней обшивки 21099,MANUAL_REVIEW,no_candidate,other,,0.625,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,КР-00335,Крепление сиденья 2108 (за 2 шт),BLOCKED_CONFLICT,negative_evidence,seat_parts,,0,0.82,family:other_products_clamps_brackets | token:крепление | phrase:крепление | validation:normalizer:3:useful_tokens
body_locks_handles_glass_partial,Body locks/handles/glass mechanisms with partial context,active_analogs_conflict_or_no_destination,КР-00341,Облицовка поперечины задка 21213,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,КР-00343,Замок вещевого ящика Ваз 2110,MANUAL_REVIEW,no_candidate,other,,0.4412,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
