scope,status,shopCode,name,category,subcategory,confidence,source,family,detectedFamily,reviewReason,evidence,neighborTarget,neighborShare,neighborExamples
new_or_unconfirmed,GROUP_REVIEW,КР-00340,Трубка печки 2101-07 (завод),dvigatel-i-transmissiya,ohlazhdenie,0.867,weak_group_candidate,Печка и отопитель,hoses,group_confirmation,family:heater_cooling_parts | token:печки | token:трубка | token:печк | validation:normalizer:5:useful_tokens,,0.25,КР-00116 Трубка от помпы Гранта № 2190-130305 | КР-00018 Трубка помпы
new_or_unconfirmed,MANUAL_REVIEW,КР-00341,Облицовка поперечины задка 21213,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,MANUAL_REVIEW,КР-00343,Замок вещевого ящика Ваз 2110,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.4412,КР-00141 Замок багажника 2111 | КР-00142 Замок багажника 2110 | КР-00188 Замок двери 2109 | КР-00070 Замок багажника Нива | КР-00069 Замок багажника 2101
new_or_unconfirmed,MANUAL_REVIEW,КР-00344,Замок вещевого ящика Ваз 2115,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.4412,КР-00141 Замок багажника 2111 | КР-00142 Замок багажника 2110 | КР-00188 Замок двери 2109 | КР-00070 Замок багажника Нива | КР-00069 Замок багажника 2101
new_or_unconfirmed,GROUP_REVIEW,КР-00346,Кнопка троса воздушной заслонки 2108,elektrika,prochaya-elektrika,0.85,weak_group_candidate,Прочая электрика,other,group_confirmation,family:electrical_misc | token:кнопка | validation:normalizer:5:useful_tokens,,0.5,КР-00091 Кнопка двери 2105 | КР-00506 Кнопка дверная Калина
new_or_unconfirmed,GROUP_REVIEW,КР-00348,Жабо ВАЗ 2108 (за 2 шт),kuzov-i-optika,kuzovnye-detali,0.902,weak_group_candidate,Малые кузовные элементы,other,group_confirmation,family:body_small_exterior | token:жабо | token:ваз | phrase:жабо | validation:normalizer:3:useful_tokens,,0.3333,КР-00327 Обшивка задней двери ВАЗ 2112 | КР-00112 Накладка порожка ВАЗ 2101-07 | КР-00451 Крючок дверной ВАЗ 2112 (за 2 шт) | КР-00324 Ограничитель двери ВАЗ 2110
new_or_unconfirmed,GROUP_REVIEW,КР-00351,Диффузор Нива (внешний),dvigatel-i-transmissiya,ohlazhdenie,0.86,weak_group_candidate,Охлаждение,other,group_confirmation,family:cooling | token:диффузор | validation:normalizer:4:useful_tokens,,0.2,"КР-00249 Хомут шруса 2108, Нива (в упаковке) | КР-00243 Хомут шруса Нива (1 шт) | КР-00236 Хомут шруса 2108, Нива (универсал) | КР-00173 Пластина раздатки Нива регулировочная | КР-00444 Крышка раздатки Нива"
new_or_unconfirmed,BLOCKED_CONFLICT,КР-00352,Кронштейн приемной трубы Нива,ves-assortiment,other-products,0.84,blocked_conflict,Прочие товары: универсальные хомуты и держатели,other,close_candidates,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:5:useful_tokens,,0.1728,КР-00246 Петли капота Нива (2 шт) | КР-00211 Ограничитель двери Нива | КР-00469 Упор капота Нива | КР-00468 Кронштейн подвесного Нива 2131 5-ти двер. | КР-00652 Кронштейн стекла двери 2110
new_or_unconfirmed,AUTO_READY,КР-00354,Шарнир коробки 2110,dvigatel-i-transmissiya,kpp,0.94,similarity,Похожие активные товары,other,similarity,neighbor:active-neighbor:100% | token:кр- | token:шарнир,dvigatel-i-transmissiya/kpp,1,КР-00539 Шарнир КПП Приора 2170 | КР-00538 Шарнир КПП Гранта 2190 | КР-00537 Шарнир КПП Калина 118
new_or_unconfirmed,GROUP_REVIEW,КР-00358,Ручка регулировки сиденья Калина,kuzov-i-optika,zamki-i-ruchki,0.872,weak_group_candidate,Замки и ручки,seat_parts,group_confirmation,family:body_locks_handles | token:ручка | token:сидень | validation:normalizer:5:useful_tokens,,0.4643,"КР-00055 Ручка стеклоподъёмника 2101-06 | КР-00048 Ручка дверная (крючок) 2101-06 | КР-00201 Ручка дверная внутр. 2110, 2115 (1 шт) | КР-00057 Ручка стеклоподъёмника 2108 | КР-00056 Ручка стеклоподъёмника 2105"
new_or_unconfirmed,GROUP_REVIEW,КР-00361,Корпус печки ВАЗ 2110-2111 (за 1 шт),dvigatel-i-transmissiya,ohlazhdenie,0.892,weak_group_candidate,Печка и отопитель,heater_parts,group_confirmation,family:heater_cooling_parts | token:печки | token:корпус | token:печк | phrase:корпус печки | validation:normalizer:4:useful_tokens,,0.2,КР-00455 Блок переключателей печки Шеви-Нива | КР-00259 Тросы печки Шеви-Нива 2123 (к-т) | РИ-00066 Патрубок печки ВАЗ 2108-09 (длинный) | РИ-00065 Патрубок печки ВАЗ 2108-09 | РИ-00063 Патрубок печки ВАЗ 2101-07
new_or_unconfirmed,GROUP_REVIEW,КР-00373,Накладка лобового стекла 2110 лев./прав.,kuzov-i-optika,stekla,0.872,weak_group_candidate,Стекла,other,group_confirmation,family:body_glass | token:стекла | token:лоб | validation:normalizer:6:useful_tokens,,0.2692,А-00311 Накладка рамки лобового стекла | ЖЛ-00081 Рамка лобового стекла 2108 | ЖЛ-00061 Рамка лобового стекла 2121 | Ж-00152 Рамка лобового стекла Газель | ЖЛ-00080 Рамка лобового стекла 2106
new_or_unconfirmed,AUTO_READY,КР-00384,Кронштейн кондиционера Гранта 2190,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,conditioner_parts,other_products_fallback,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:4:useful_tokens,,0.1884,КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101 | КР-00009 Кронштейн бампера пер. 2106
new_or_unconfirmed,AUTO_READY,КР-00386,Кронштейн вакуума Нива,ves-assortiment,other-products,0.94,other_products_fallback,Прочие товары: универсальные хомуты и держатели,other,other_products_fallback,family:other_products_clamps_brackets | token:кронштейн | phrase:кронштейн | validation:normalizer:4:useful_tokens,,0.1563,КР-00241 Кронштейн бампера 2107 (1 шт) | КР-00225 Кронштейн бампера 2105 (правая сторона) | КР-00204 Кронштейн бампера 2105-07 | КР-00010 Кронштейн бампера 2101 | КР-00009 Кронштейн бампера пер. 2106
new_or_unconfirmed,GROUP_REVIEW,КР-00390,Сиденье перед. 2110 (за 1 шт),kuzov-i-optika,elementy-salona,0.85,weak_group_candidate,Элементы салона,seat_parts,group_confirmation,family:interior | token:сиденье | validation:normalizer:3:useful_tokens,,0.5455,"КР-00322 Стеклоподъёмник перед. лев., прав. Шеви-Н | КР-00101 Стеклоподъёмник перед. Калина (пустой) | КР-00392 Стеклоподъёмники перед. Калина | КР-00382 Стеклоподъёмник перед. в сборе 2190 Грант | КР-00367 Стеклоподъёмник Калина 1118 перед. (2 шт)"
new_or_unconfirmed,GROUP_REVIEW,КР-00397,Жабо Калина 1118,kuzov-i-optika,kuzovnye-detali,0.89,weak_group_candidate,Малые кузовные элементы,other,group_confirmation,family:body_small_exterior | token:жабо | phrase:жабо | validation:normalizer:3:useful_tokens,,0.2895,КР-00061 Ось петли двери Калина 118 | КР-00389 Замок капота Калина | КР-00388 Крючок капота Калина | КР-00349 Крючок дверной внутр. Калина (за 1 шт) | КР-00614 Комплект дверных тяг Калина внутр.
new_or_unconfirmed,MANUAL_REVIEW,КР-00401,Запор вещевого ящика 2108,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.6667,КР-00187 Запор капота 2108 | ЗЧМ-00648 Ручка вещевого ящика ИЖ-ОДА
new_or_unconfirmed,GROUP_REVIEW,КР-00408,Болт крепления запасного колеса 2104,aksessuary,shiny-i-diski,0.912,weak_group_candidate,"Колёсные болты, гайки и шпильки",bolts,group_confirmation,family:wheel_fasteners | token:болт | token:колес | pattern:strong_multi_token | validation:normalizer:5:useful_tokens,,0.3333,"К-00553 Болт колеса (с внутр. ключом), за 1 шт | К-00783 Болт колеса Largus, Vesta | КГ-00586 Болт колеса 3110 удл. | КГ-00942 Болт колеса 12х1.5 65/13"
